NAME_PART_1;NAME_PART_2;TEMPLATE_ID;TOURNAMENT_SEASON_ID;TOURNAMENT_STAGE_ID;EVENT_ID;UTIME;DATA;TIME;DATAPT;TIMEPT;DATABR;TIMEBR;STAGE_TYPE;STAGE;STAGE_START_TIME;GAME_TIME;HOME_PARTICIPANT_IDS;HOME_NAME;AWAY_PARTICIPANT_IDS;AWAY_NAME;BETFAIR_MO1FT;BETFAIR_MOXFT;BETFAIR_MO2FT;BETFAIR_MO1HT;BETFAIR_MOXHT;BETFAIR_MO2HT;BETFAIR_HOMEAWAY1FT;BETFAIR_HOMEAWAY2FT;BETFAIR_HOMEAWAY1HT;BETFAIR_HOMEAWAY2HT;BETFAIR_OV05FT;BETFAIR_UN05FT;BETFAIR_OV15FT;BETFAIR_UN15FT;BETFAIR_OV25FT;BETFAIR_UN25FT;BETFAIR_OV35FT;BETFAIR_UN35FT;BETFAIR_OV45FT;BETFAIR_UN45FT;BETFAIR_OV05HT;BETFAIR_UN05HT;BETFAIR_OV15HT;BETFAIR_UN15HT;BETFAIR_OV25HT;BETFAIR_UN25HT;BETFAIR_OV35HT;BETFAIR_UN35HT;BETFAIR_OV45HT;BETFAIR_UN45HT;BETFAIR_AH_M_4_1;BETFAIR_AH_M_4_2;BETFAIR_AH_M_375_1;BETFAIR_AH_M_375_2;BETFAIR_AH_M_35_1;BETFAIR_AH_M_35_2;BETFAIR_AH_M_325_1;BETFAIR_AH_M_325_2;BETFAIR_AH_M_3_1;BETFAIR_AH_M_3_2;BETFAIR_AH_M_275_1;BETFAIR_AH_M_275_2;BETFAIR_AH_M_25_1;BETFAIR_AH_M_25_2;BETFAIR_AH_M_225_1;BETFAIR_AH_M_225_2;BETFAIR_AH_M_2_1;BETFAIR_AH_M_2_2;BETFAIR_AH_M_175_1;BETFAIR_AH_M_175_2;BETFAIR_AH_M_15_1;BETFAIR_AH_M_15_2;BETFAIR_AH_M_125_1;BETFAIR_AH_M_125_2;BETFAIR_AH_M_1_1;BETFAIR_AH_M_1_2;BETFAIR_AH_M_075_1;BETFAIR_AH_M_075_2;BETFAIR_AH_M_05_1;BETFAIR_AH_M_05_2;BETFAIR_AH_M_025_1;BETFAIR_AH_M_025_2;BETFAIR_AH_0_1;BETFAIR_AH_0_2;BETFAIR_AH_P_025_1;BETFAIR_AH_P_025_2;BETFAIR_AH_P_05_1;BETFAIR_AH_P_05_2;BETFAIR_AH_P_075_1;BETFAIR_AH_P_075_2;BETFAIR_AH_P_1_1;BETFAIR_AH_P_1_2;BETFAIR_AH_P_125_1;BETFAIR_AH_P_125_2;BETFAIR_AH_P_15_1;BETFAIR_AH_P_15_2;BETFAIR_AH_P_175_1;BETFAIR_AH_P_175_2;BETFAIR_AH_P_2_1;BETFAIR_AH_P_2_2;BETFAIR_AH_P_225_1;BETFAIR_AH_P_225_2;BETFAIR_AH_P_25_1;BETFAIR_AH_P_25_2;BETFAIR_AH_P_275_1;BETFAIR_AH_P_275_2;BETFAIR_AH_P_3_1;BETFAIR_AH_P_3_2;BETFAIR_AH_P_325_1;BETFAIR_AH_P_325_2;BETFAIR_AH_P_35_1;BETFAIR_AH_P_35_2;BETFAIR_AH_P_375_1;BETFAIR_AH_P_375_2;BETFAIR_AH_P_4_1;BETFAIR_AH_P_4_2;BETFAIR_AH_M_4_1_HT;BETFAIR_AH_M_4_2_HT;BETFAIR_AH_M_375_1_HT;BETFAIR_AH_M_375_2_HT;BETFAIR_AH_M_35_1_HT;BETFAIR_AH_M_35_2_HT;BETFAIR_AH_M_325_1_HT;BETFAIR_AH_M_325_2_HT;BETFAIR_AH_M_3_1_HT;BETFAIR_AH_M_3_2_HT;BETFAIR_AH_M_275_1_HT;BETFAIR_AH_M_275_2_HT;BETFAIR_AH_M_25_1_HT;BETFAIR_AH_M_25_2_HT;BETFAIR_AH_M_225_1_HT;BETFAIR_AH_M_225_2_HT;BETFAIR_AH_M_2_1_HT;BETFAIR_AH_M_2_2_HT;BETFAIR_AH_M_175_1_HT;BETFAIR_AH_M_175_2_HT;BETFAIR_AH_M_15_1_HT;BETFAIR_AH_M_15_2_HT;BETFAIR_AH_M_125_1_HT;BETFAIR_AH_M_125_2_HT;BETFAIR_AH_M_1_1_HT;BETFAIR_AH_M_1_2_HT;BETFAIR_AH_M_075_1_HT;BETFAIR_AH_M_075_2_HT;BETFAIR_AH_M_05_1_HT;BETFAIR_AH_M_05_2_HT;BETFAIR_AH_M_025_1_HT;BETFAIR_AH_M_025_2_HT;BETFAIR_AH_0_1_HT;BETFAIR_AH_0_2_HT;BETFAIR_AH_P_025_1_HT;BETFAIR_AH_P_025_2_HT;BETFAIR_AH_P_05_1_HT;BETFAIR_AH_P_05_2_HT;BETFAIR_AH_P_075_1_HT;BETFAIR_AH_P_075_2_HT;BETFAIR_AH_P_1_1_HT;BETFAIR_AH_P_1_2_HT;BETFAIR_AH_P_125_1_HT;BETFAIR_AH_P_125_2_HT;BETFAIR_AH_P_15_1_HT;BETFAIR_AH_P_15_2_HT;BETFAIR_AH_P_175_1_HT;BETFAIR_AH_P_175_2_HT;BETFAIR_AH_P_2_1_HT;BETFAIR_AH_P_2_2_HT;BETFAIR_AH_P_225_1_HT;BETFAIR_AH_P_225_2_HT;BETFAIR_AH_P_25_1_HT;BETFAIR_AH_P_25_2_HT;BETFAIR_AH_P_275_1_HT;BETFAIR_AH_P_275_2_HT;BETFAIR_AH_P_3_1_HT;BETFAIR_AH_P_3_2_HT;BETFAIR_AH_P_325_2_HT;BETFAIR_AH_P_325_1_HT;BETFAIR_AH_P_35_1_HT;BETFAIR_AH_P_35_2_HT;BETFAIR_AH_P_375_1_HT;BETFAIR_AH_P_375_2_HT;BETFAIR_AH_P_4_1_HT;BETFAIR_AH_P_4_2_HT;BETFAIR_EH_M_4_1;BETFAIR_EH_M_4_X;BETFAIR_EH_M_4_2;BETFAIR_EH_M_3_1;BETFAIR_EH_M_3_X;BETFAIR_EH_M_3_2;BETFAIR_EH_M_2_1;BETFAIR_EH_M_2_X;BETFAIR_EH_M_2_2;BETFAIR_EH_M_1_1;BETFAIR_EH_M_1_X;BETFAIR_EH_M_1_2;BETFAIR_EH_P_1_1;BETFAIR_EH_P_1_X;BETFAIR_EH_P_1_2;BETFAIR_EH_P_2_1;BETFAIR_EH_P_2_X;BETFAIR_EH_P_2_2;BETFAIR_EH_P_3_1;BETFAIR_EH_P_3_X;BETFAIR_EH_P_3_2;BETFAIR_EH_P_4_1;BETFAIR_EH_P_4_X;BETFAIR_EH_P_4_2;BETFAIR_EH_M_4_1_HT;BETFAIR_EH_M_4_X_HT;BETFAIR_EH_M_4_2_HT;BETFAIR_EH_M_3_1_HT;BETFAIR_EH_M_3_X_HT;BETFAIR_EH_M_3_2_HT;BETFAIR_EH_M_2_1_HT;BETFAIR_EH_M_2_X_HT;BETFAIR_EH_M_2_2_HT;BETFAIR_EH_M_1_1_HT;BETFAIR_EH_M_1_X_HT;BETFAIR_EH_M_1_2_HT;BETFAIR_EH_P_1_1_HT;BETFAIR_EH_P_1_X_HT;BETFAIR_EH_P_1_2_HT;BETFAIR_EH_P_2_1_HT;BETFAIR_EH_P_2_X_HT;BETFAIR_EH_P_2_2_HT;BETFAIR_EH_P_3_1_HT;BETFAIR_EH_P_3_X_HT;BETFAIR_EH_P_3_2_HT;BETFAIR_EH_P_4_1_HT;BETFAIR_EH_P_4_X_HT;BETFAIR_EH_P_4_2_HT;BETFAIR_DC_1X;BETFAIR_DC_12;BETFAIR_DC_X2;BETFAIR_DC_1X_HT;BETFAIR_DC_12_HT;BETFAIR_DC_X2_HT;BETFAIR_HT_FT_11;BETFAIR_HT_FT_1X;BETFAIR_HT_FT_12;BETFAIR_HT_FT_X1;BETFAIR_HT_FT_XX;BETFAIR_HT_FT_X2;BETFAIR_HT_FT_21;BETFAIR_HT_FT_2X;BETFAIR_HT_FT_22;BETFAIR_CS_00;BETFAIR_CS_01;BETFAIR_CS_02;BETFAIR_CS_10;BETFAIR_CS_11;BETFAIR_CS_12;BETFAIR_CS_20;BETFAIR_CS_21;BETFAIR_CS_22;BETFAIR_CS_30;BETFAIR_CS_31;BETFAIR_CS_32;BETFAIR_CS_00_HT;BETFAIR_CS_01_HT;BETFAIR_CS_02_HT;BETFAIR_CS_10_HT;BETFAIR_CS_11_HT;BETFAIR_CS_12_HT;BETFAIR_CS_20_HT;BETFAIR_CS_21_HT;BETFAIR_CS_22_HT;BETFAIR_CS_30_HT;BETFAIR_CS_31_HT;BETFAIR_CS_32_HT;BETFAIR_BTTS_Y;BETFAIR_BTTS_N;BETFAIR_BTTS_Y_HT;BETFAIR_BTTS_N_HT;CV_HDA_BETFAIR;CV_HDA_M_BETFAIR;CV_HDA_A_BETFAIR;CV_HDA_P_BETFAIR;CV_HDA_D_BETFAIR;CV_HDA_O_BETFAIR;CV_HDA_S_BETFAIR
Europe;Premier League International Cup;6_M3uIuJSh;AXddyDeN;0EhqVf2h;S0DZWn4d;1706122800;2024-01-24;19:00;2024-01-24;19:00;2024-01-24;16:00;SCHEDULED;SCHEDULED;;-1;67gs3wiJ;Everton U21;Spbrn1Te;Benfica B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Europe;Champions League Women - Group Stage;6_Wxrsr3GC;0COihy0n;bLlytdhR;jeO4c4I1;1706118300;2024-01-24;17:45;2024-01-24;17:45;2024-01-24;14:45;SCHEDULED;SCHEDULED;;-1;fVWuplx1;AS Roma W;vkjy3nF9;Bayern Munich W;3.5;3.75;1.85;3.75;2.3;2.4;;;;;1.01;13.0;1.14;4.8;1.57;2.25;2.55;1.45;4.8;1.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;12.0;19.0;7.0;5.5;6.0;21.0;12.0;3.75;13.0;8.5;9.5;12.0;6.5;7.5;17.0;10.0;9.5;36.0;21.0;21.0;3.3;4.0;9.0;5.5;6.0;13.0;15.0;19.0;46.0;67.0;67.0;67.0;1.57;2.25;;;0.2778938157450943;0.34272781907321004;0.37457459968722;0.37605053000911043;0.37457459968722;0.3628772267533419;0.3662033745107918
France;Coupe de France;77_AaHxMIcd;6HP7tgt2;raoc8NHU;hIDi4Qla;1706115600;2024-01-24;17:00;2024-01-24;17:00;2024-01-24;14:00;SCHEDULED;SCHEDULED;1705573604;-1;CnPmaKg9;Feignies-Aulnoye;Eyf00syR;Montpellier;13.0;6.5;1.13;10.0;2.7;1.57;11.0;1.01;;;1.01;15.0;1.2;4.5;1.57;2.25;2.63;1.47;5.0;1.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;1.07;1.03;;;;21.0;23.0;20.0;23.0;9.0;3.75;101.0;21.0;1.67;14.0;5.5;5.0;26.0;10.0;7.0;76.0;34.0;23.0;201.0;126.0;126.0;3.5;3.0;5.5;12.0;10.0;17.0;81.0;81.0;126.0;501.0;501.0;501.0;2.3;1.57;;;0.7057519853441111;0.9791014839150365;1.092407986478383;1.1185673852408167;1.0924079864783836;1.0727328724193088;1.062158066847572
Germany;Regionalliga Nordost;81_lMiBiHst;6iKjMkmJ;GGmGKsDA;dnfpAvyR;1706119200;2024-01-24;18:00;2024-01-24;18:00;2024-01-24;15:00;SCHEDULED;SCHEDULED;1702327998;-1;8lMS9bL1;Luckenwalde;6g44VD52;Cottbus;4.33;4.0;1.6;4.5;2.3;2.25;;;;;1.02;13.0;1.2;4.5;1.6;2.2;2.63;1.47;5.0;1.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.5;12.0;17.0;9.0;5.5;4.5;31.0;12.0;2.88;11.0;7.0;7.5;13.0;6.0;6.5;20.0;11.0;10.0;46.0;26.0;26.0;;;;;;;;;;;;;1.57;2.3;;;0.36756335431313425;0.4921602688976071;0.5443031149384333;0.5491284187583996;0.5443031149384331;0.5275897371562649;0.5305725599237975
Germany;Bundesliga;81_W6BOzpK2;vJuMPo6c;OWq2ju22;2a11q3AJ;1706124600;2024-01-24;19:30;2024-01-24;19:30;2024-01-24;16:30;SCHEDULED;SCHEDULED;;-1;nVp0wiqd;Bayern Munich;pzHW4oaE;Union Berlin;1.13;9.5;23.0;1.4;3.3;11.0;1.01;11.0;;;1.0;26.0;1.07;8.0;1.33;3.25;1.87;1.9;2.88;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.01;1.05;6.0;;;;1.44;26.0;126.0;4.33;14.0;36.0;23.0;36.0;34.0;31.0;61.0;126.0;10.0;17.0;51.0;6.5;9.5;26.0;6.5;9.0;23.0;4.5;15.0;91.0;3.25;9.5;56.0;4.5;12.0;71.0;10.0;26.0;151.0;2.05;1.73;;;0.8037372489724599;1.1113846664301374;1.1488351855557069;1.1548835991888866;1.148835185555707;1.1394928498107924;1.139270335561895
Germany;3. Liga;81_fNLB0bs2;QFyIQRji;6BXBReP1;pWIUovwq;1706119200;2024-01-24;18:00;2024-01-24;18:00;2024-01-24;15:00;SCHEDULED;SCHEDULED;;-1;pp38UXK8;Arminia Bielefeld;tbC3EcQn;Ulm;2.3;3.3;2.75;2.8;2.2;3.4;;;;;1.04;11.0;1.22;4.2;1.73;2.0;2.88;1.4;6.0;1.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.75;12.0;23.0;5.5;5.0;7.0;20.0;12.0;4.5;10.0;9.5;12.0;7.5;5.5;8.5;10.0;7.5;9.5;18.0;13.0;19.0;;;;;;;;;;;;;1.57;2.3;;;0.14692028917826705;0.14665676673678574;0.16153498944921324;0.16082133766814957;0.16153498944921316;0.1545350799915899;0.15753594281446742
Germany;3. Liga;81_fNLB0bs2;QFyIQRji;6BXBReP1;tbCwpI7e;1706119200;2024-01-24;18:00;2024-01-24;18:00;2024-01-24;15:00;SCHEDULED;SCHEDULED;;-1;vVcwNP6f;Dortmund II;UiCmEP56;Regensburg;3.0;3.4;2.1;3.5;2.1;2.88;;;;;1.05;10.0;1.29;3.5;1.85;1.85;3.25;1.33;6.5;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;12.0;20.0;7.0;5.0;5.5;26.0;13.0;3.6;8.5;7.0;9.5;8.5;5.5;7.5;12.0;8.5;10.0;26.0;19.0;23.0;;;;;;;;;;;;;1.67;2.15;;;0.19187654623882455;0.2126836920318439;0.23472653966539636;0.2348334986317537;0.23472653966539614;0.22559525534730973;0.2288536717592494
Germany;3. Liga;81_fNLB0bs2;QFyIQRji;6BXBReP1;f1vjgMp9;1706119200;2024-01-24;18:00;2024-01-24;18:00;2024-01-24;15:00;SCHEDULED;SCHEDULED;;-1;ne5QkLtB;Ingolstadt;zedZaSL7;Preussen Munster;1.95;3.6;3.2;2.4;2.3;3.6;;;;;1.01;15.0;1.14;5.5;1.5;2.4;2.38;1.57;4.33;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.25;12.0;26.0;5.0;5.5;7.5;19.0;13.0;5.5;13.0;12.0;18.0;8.5;6.0;10.0;9.5;6.5;8.5;14.0;11.0;14.0;;;;;;;;;;;;;1.44;2.63;;;0.24095049876923447;0.28172617781494985;0.31077166516446125;0.3116265563640784;0.31077166516446125;0.29951817198788;0.3030677205634506
Germany;3. Liga;81_fNLB0bs2;QFyIQRji;6BXBReP1;l0Xbi0FL;1706119200;2024-01-24;18:00;2024-01-24;18:00;2024-01-24;15:00;SCHEDULED;SCHEDULED;;-1;UZxEj1R4;Sandhausen;vsXIDreP;Aue;2.2;3.3;2.88;2.75;2.2;3.5;;;;;1.04;11.0;1.2;4.33;1.73;2.0;2.88;1.4;6.0;1.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.6;12.0;23.0;5.5;5.0;7.0;20.0;13.0;5.0;10.0;9.5;13.0;7.5;5.5;8.5;10.0;7.0;9.5;17.0;13.0;18.0;;;;;;;;;;;;;1.57;2.3;;;0.16225606808385226;0.1727567595180683;0.1908613189120072;0.19060898149828406;0.1908613189120072;0.18298964437320117;0.18601699771314875
Germany;3. Liga;81_fNLB0bs2;QFyIQRji;6BXBReP1;zLBsqxN1;1706119200;2024-01-24;18:00;2024-01-24;18:00;2024-01-24;15:00;SCHEDULED;SCHEDULED;;-1;UJfVludH;Unterhaching;CrMXJJ2P;Freiburg II;1.62;3.5;5.0;2.2;2.1;5.0;;;;;1.05;10.0;1.29;3.5;1.85;1.85;3.4;1.3;6.5;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;13.0;41.0;4.33;5.5;11.0;19.0;14.0;8.5;9.0;11.0;23.0;5.5;6.0;13.0;6.0;6.5;12.0;10.0;11.0;20.0;;;;;;;;;;;;;1.87;1.87;;;0.4099159159296576;0.48941622055868084;0.5398252281082873;0.5425923451816549;0.5398252281082875;0.5218239990913539;0.5264406606276618
Germany;Regionalliga Nordost;81_lMiBiHst;6iKjMkmJ;GGmGKsDA;hjuELAZu;1706119200;2024-01-24;18:00;2024-01-24;18:00;2024-01-24;15:00;FINISHED;POSTPONED;1705954886;-1;CWKQ21qB;Chemie Leipzig;8xU6TRj9;Hertha Berlin II;2.3;3.4;2.63;2.8;2.2;3.3;;;;;1.03;12.0;1.2;4.33;1.65;2.1;2.88;1.44;5.5;1.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.75;12.0;21.0;6.0;5.5;6.5;21.0;12.0;4.5;10.0;9.5;12.0;8.0;5.5;8.0;10.0;7.5;9.0;19.0;13.0;18.0;;;;;;;;;;;;;1.57;2.3;;;0.16598782231661693;0.15662541708470293;0.17371769709719445;0.17242311139878008;0.17371769709719445;0.1651586936147064;0.169066306713761
Greece;Greek Cup;83_lxsVKym6;4h9PQkZF;E1n4P4en;ra2YmwXe;1706112000;2024-01-24;16:00;2024-01-24;16:00;2024-01-24;13:00;SCHEDULED;SCHEDULED;;-1;SvR5syYq;Aris;IPI8Q73J;Niki Volos;1.2;5.0;11.0;1.67;2.6;8.0;;;;;1.01;13.0;1.14;4.8;1.57;2.25;2.55;1.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8;17.0;76.0;3.75;8.5;17.0;18.0;20.0;15.0;15.0;23.0;61.0;6.5;9.5;23.0;5.5;7.0;17.0;7.0;9.0;19.0;;;;;;;;;;;;;1.95;1.75;;;0.7036565242049893;0.873423506664951;0.9819397605233238;1.0002843559805639;0.9819397605233238;0.9564201485936493;0.9524875661726765
Greece;Greek Cup;83_lxsVKym6;4h9PQkZF;E1n4P4en;UirT9KgF;1706122800;2024-01-24;19:00;2024-01-24;19:00;2024-01-24;16:00;SCHEDULED;SCHEDULED;;-1;SENMmweG;Panathinaikos;GAUEFGvM;Atromitos;1.18;5.5;11.0;1.67;2.5;9.5;;;;;1.01;11.0;1.2;4.0;1.73;2.0;3.0;1.33;5.5;1.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.73;20.0;101.0;3.75;7.5;20.0;21.0;23.0;19.0;12.0;23.0;67.0;5.5;9.5;31.0;5.0;7.5;23.0;6.5;10.0;29.0;;;;;;;;;;;;;2.4;1.5;;;0.681894972759602;0.9032290870054123;1.0117835843650766;1.0326586777339088;1.0117835843650764;0.9885758179894584;0.9826482238534238
Greece;Gamma Ethniki - Group 4;83_t4iW5byD;GlAQ9AZS;S06RB5tg;8b5ZToqL;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;SCHEDULED;SCHEDULED;;-1;OtE0yIHI;Agios Nikolaos;nk66ba6E;AO Ilisiakos;2.25;3.0;2.9;3.0;1.91;3.75;;;;;1.06;7.5;1.36;2.88;2.25;1.57;4.5;1.17;9.0;1.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.75;12.0;31.0;5.5;4.33;7.0;26.0;13.0;5.0;6.5;7.5;13.0;6.0;5.5;9.5;9.0;8.5;13.0;19.0;17.0;31.0;;;;;;;;;;;;;1.91;1.8;;;0.12239225363963191;0.133324402625424;0.14967068953735327;0.14973215374129822;0.14967068953735324;0.14280666902167866;0.1452628278363776
Greece;Gamma Ethniki - Group 4;83_t4iW5byD;GlAQ9AZS;S06RB5tg;0dpEM3ye;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;SCHEDULED;SCHEDULED;;-1;0lQvjEi4;Atsalenios;0MPBHu8q;Paraskevi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;I-League 2;93_nVkfk4Yl;lA828pth;SrTOcrHq;2uoeY6hI;1706088600;2024-01-24;09:30;2024-01-24;09:30;2024-01-24;06:30;FINISHED;POSTPONED;;-1;b3tgx6gt;Bengaluru Utd;ANeH3uag;SC Bengaluru;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;I-League 2;93_nVkfk4Yl;lA828pth;SrTOcrHq;0Q3bXQ7O;1706092200;2024-01-24;10:30;2024-01-24;10:30;2024-01-24;07:30;FINISHED;POSTPONED;;-1;CzEgIMeC;Dempo;f3G6CQUT;Sudeva Delhi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
